game_id,date,home_team,visitor_team,home_game_number,home_result,home_streak,home_home_streak,home_away_streak,home_offensive_rating,home_defensive_rating,home_ts_percent,home_assist_percent,home_steal_percent,home_rebound_percent,home_turnover_percent,visitor_game_number,visitor_result,visitor_streak,visitor_home_streak,visitor_away_streak,visitor_offensive_rating,visitor_defensive_rating,visitor_ts_percent,visitor_assist_percent,visitor_steal_percent,visitor_rebound_percent,visitor_turnover_percent,home_last_10,visitor_last_10,home_wins_percent,visitor_wins_percent,wins_percent_diff,offensive_rating_diff,defensive_rating_diff,net_rating_diff,home_estimated_points,visitor_estimated_points,estimated_point_diff,ts_percent_diff,turnover_percent_diff,assist_percent_diff,steal_percent_diff,rebound_percent_diff,home_streak_extreme,visitor_streak_extreme,streak_extreme_diff,streak_diff,home_quality,visitor_quality,home_much_better,visitor_much_better,teams_evenly_matched,target
202501240MEM,2025-01-24 13:00:00+00:00,MEM,NOP,45,W,4,2,2,117.77,109.93,59.4,65.6,8.9,52.5,13.9,47,L,4,3,1,109.71,117.94,54.6,62.9,9.6,48.3,12.7,6-4,7-3,0.6590909090909091,0.2727272727272727,0.38636363636363635,8.060000000000002,8.009999999999991,16.069999999999993,117.85499999999999,109.82,8.034999999999997,4.799999999999997,-1.200000000000001,2.6999999999999957,-0.6999999999999993,4.200000000000003,0,0,0,0,Muy Fuerte,Muy Débil,1,0,0,1
202501250MIN,2025-01-25 08:00:00+00:00,MIN,DEN,47,W,1,-3,1,113.15,111.17,58.3,63.3,8.0,50.3,14.1,47,L,4,2,6,119.15,113.9,60.4,68.4,8.3,51.9,12.5,6-4,8-2,0.5227272727272727,0.6363636363636364,-0.11363636363636365,-6.0,2.730000000000004,-3.269999999999996,113.525,115.16,-1.634999999999991,-2.1000000000000014,-1.5999999999999996,-5.1000000000000085,-0.3000000000000007,-1.6000000000000014,0,0,0,-3,Promedio,Fuerte,0,0,0,1
202501250DAL,2025-01-25 10:30:00+00:00,DAL,BOS,46,L,1,-1,1,116.03,112.67,58.8,59.8,8.4,50.1,12.9,48,W,-1,-1,-1,119.7,110.53,58.699999999999996,61.0,7.8,50.3,10.6,4-6,5-5,0.5333333333333333,0.6888888888888889,-0.15555555555555556,-3.6700000000000017,-2.1400000000000006,-5.810000000000002,113.28,116.185,-2.905000000000001,0.10000000000000142,-2.3000000000000007,-1.2000000000000028,0.6000000000000005,-0.19999999999999574,0,0,0,2,Promedio,Muy Fuerte,0,0,0,0
202501250BRK,2025-01-25 11:00:00+00:00,BKN,MIA,48,L,-5,-9,-3,108.79,116.66,56.10000000000001,66.2,7.4,48.7,14.3,44,W,-2,-1,-3,112.97,112.7,57.49999999999999,66.3,8.4,48.8,12.2,1-9,4-6,0.3111111111111111,0.4883720930232558,-0.17726098191214468,-4.179999999999993,-3.9599999999999937,-8.139999999999986,110.745,114.815,-4.069999999999993,-1.3999999999999844,-2.1000000000000014,-0.09999999999999432,-1.0,-0.09999999999999432,0,0,0,-3,Muy Débil,Promedio,0,0,0,0
202501250CHO,2025-01-25 12:00:00+00:00,CHA,NOP,44,W,-2,-1,-1,108.67,114.37,54.2,61.7,8.3,51.1,13.9,48,L,-1,3,-1,110.09,118.43,54.800000000000004,62.9,9.5,48.2,12.7,4-6,6-4,0.2682926829268293,0.26666666666666666,0.0016260162601626216,-1.4200000000000017,4.060000000000002,2.6400000000000006,113.55000000000001,112.23,1.3200000000000074,-0.6000000000000014,-1.200000000000001,-1.1999999999999957,-1.1999999999999993,2.8999999999999986,0,0,0,-1,Muy Débil,Muy Débil,0,0,1,1
202501250ORL,2025-01-25 12:00:00+00:00,ORL,DET,48,W,-5,-2,-3,107.46,108.32,54.300000000000004,62.4,9.6,50.3,13.6,47,L,2,-2,4,112.33,113.02,57.49999999999999,61.3,7.3,51.7,14.1,2-8,7-3,0.5,0.5227272727272727,-0.022727272727272707,-4.8700000000000045,4.700000000000003,-0.1700000000000017,110.24,110.32499999999999,-0.08499999999999375,-3.1999999999999886,0.5,1.1000000000000014,2.3,-1.4000000000000057,0,0,0,-7,Promedio,Promedio,0,0,1,1
202501250ATL,2025-01-25 12:30:00+00:00,ATL,TOR,45,L,-3,-2,-1,112.44,114.4,56.99999999999999,69.0,10.0,50.3,13.5,47,W,2,3,1,111.21,118.02,56.49999999999999,68.8,7.7,50.2,13.9,4-6,4-6,0.5,0.2727272727272727,0.2272727272727273,1.230000000000004,3.6199999999999903,4.849999999999994,115.22999999999999,112.805,2.424999999999983,0.5,0.40000000000000036,0.20000000000000284,2.3,0.09999999999999432,0,0,0,-5,Promedio,Muy Débil,1,0,0,0
202501250CLE,2025-01-25 12:30:00+00:00,CLE,HOU,47,L,-2,1,-2,121.81,112.03,61.6,65.1,8.5,50.3,11.7,46,W,1,1,1,114.17,108.57,54.7,53.0,9.2,52.8,11.7,6-4,7-3,0.8181818181818182,0.6744186046511628,0.14376321353065546,7.640000000000001,-3.460000000000008,4.179999999999993,115.19,113.1,2.0900000000000034,6.899999999999999,0.0,12.099999999999994,-0.6999999999999993,-2.5,0,0,0,-3,Muy Fuerte,Muy Fuerte,0,0,0,0
202501250NYK,2025-01-25 12:30:00+00:00,NYK,SAC,48,W,2,1,2,120.09,114.04,60.199999999999996,62.4,7.9,51.4,12.0,46,L,-1,7,-2,116.24,113.7,58.099999999999994,61.4,8.1,50.8,11.5,5-5,8-2,0.6444444444444445,0.5227272727272727,0.12171717171717178,3.8500000000000085,-0.3400000000000034,3.510000000000005,116.89500000000001,115.14,1.7550000000000097,2.1000000000000014,-0.5,1.0,-0.1999999999999993,0.6000000000000014,0,0,0,3,Fuerte,Promedio,0,0,0,1
202501250CHI,2025-01-25 13:00:00+00:00,CHI,PHI,47,L,-1,-4,-1,112.88,116.08,58.3,67.5,7.3,49.1,12.9,46,W,1,1,-4,111.0,115.89,56.39999999999999,58.0,9.6,46.9,12.7,3-7,2-8,0.4222222222222222,0.37209302325581395,0.05012919896640827,1.8799999999999955,-0.18999999999999773,1.6899999999999977,114.38499999999999,113.53999999999999,0.8449999999999989,1.9000000000000057,-0.20000000000000107,9.5,-2.3,2.200000000000003,0,0,0,-2,Débil,Débil,0,0,1,0
202501250MEM,2025-01-25 13:00:00+00:00,MEM,UTA,46,W,5,3,2,118.26,110.31,59.599999999999994,65.6,8.8,52.6,13.8,45,L,-4,-1,-4,112.06,119.0,57.49999999999999,62.8,6.9,51.7,15.6,7-3,3-7,0.6666666666666666,0.23809523809523808,0.42857142857142855,6.200000000000003,8.689999999999998,14.89,118.63,111.185,7.444999999999993,2.1000000000000014,1.799999999999999,2.799999999999997,1.9000000000000004,0.8999999999999986,0,0,0,9,Muy Fuerte,Muy Débil,1,0,0,1
202501250GSW,2025-01-25 13:30:00+00:00,GSW,LAL,46,L,1,1,-1,112.3,112.31,55.60000000000001,69.5,8.7,50.7,12.5,45,W,2,4,-3,113.99,115.46,58.199999999999996,65.1,7.7,48.4,12.1,4-6,6-4,0.5,0.5714285714285714,-0.0714285714285714,-1.6899999999999977,3.1499999999999915,1.4599999999999937,113.88,113.15,0.7299999999999898,-2.599999999999987,-0.40000000000000036,4.400000000000006,0.9999999999999991,2.3000000000000043,0,0,0,-1,Promedio,Fuerte,0,0,1,0
202501250PHO,2025-01-25 14:00:00+00:00,PHX,WAS,46,W,1,3,1,115.38,116.53,59.3,67.8,7.8,48.6,12.7,46,L,-12,-5,-19,105.41,119.66,54.1,63.0,7.7,47.6,13.9,7-3,0-10,0.5116279069767442,0.13953488372093023,0.37209302325581395,9.969999999999999,3.1299999999999955,13.099999999999994,117.52,110.97,6.549999999999997,5.199999999999996,1.200000000000001,4.799999999999997,0.09999999999999964,1.0,0,-1,1,13,Promedio,Muy Débil,1,0,0,1
202501250LAC,2025-01-25 15:30:00+00:00,LAC,MIL,47,W,1,1,1,111.14,108.03,57.599999999999994,60.4,9.9,51.2,14.7,45,L,5,6,-1,114.38,110.53,59.3,60.1,7.5,49.9,12.7,6-4,8-2,0.5681818181818182,0.6046511627906976,-0.036469344608879406,-3.239999999999995,2.5,-0.7399999999999949,110.83500000000001,111.205,-0.36999999999999034,-1.7000000000000028,-2.0,0.29999999999999716,2.4000000000000004,1.3000000000000043,0,0,0,-4,Fuerte,Fuerte,0,0,1,1
202501250SAS,2025-01-25 17:00:00+00:00,SAS,IND,45,L,1,-3,1,113.11,113.67,57.3,70.7,7.5,50.3,12.9,47,W,-1,-1,5,115.22,115.13,59.099999999999994,65.9,8.2,48.4,12.4,4-6,8-2,0.47619047619047616,0.5454545454545454,-0.06926406926406925,-2.1099999999999994,1.4599999999999937,-0.6500000000000057,114.12,114.445,-0.32499999999998863,-1.7999999999999972,-0.5,4.799999999999997,-0.6999999999999993,1.8999999999999986,0,0,0,2,Promedio,Promedio,0,0,1,0
202501260POR,2025-01-26 11:00:00+00:00,POR,OKC,48,L,4,1,3,109.44,116.61,55.2,57.9,8.2,49.2,14.2,47,W,-1,-1,-1,116.12,104.53,57.9,59.7,11.4,48.2,10.8,5-5,7-3,0.37777777777777777,0.8,-0.4222222222222223,-6.680000000000007,-12.079999999999998,-18.760000000000005,106.985,116.36500000000001,-9.38000000000001,-2.6999999999999957,-3.3999999999999986,-1.8000000000000043,-3.200000000000001,1.0,0,0,0,5,Débil,Muy Fuerte,0,1,0,0
202501270CHO,2025-01-27 12:00:00+00:00,CHA,LAL,45,L,1,1,-1,109.08,113.89,54.50000000000001,61.8,8.3,51.2,13.9,46,W,3,4,1,114.21,115.4,58.3,65.0,7.7,48.5,12.1,5-5,6-4,0.2857142857142857,0.5813953488372093,-0.29568106312292364,-5.1299999999999955,1.5100000000000051,-3.6199999999999903,112.24000000000001,114.05,-1.809999999999988,-3.79999999999999,-1.8000000000000007,-3.200000000000003,0.6000000000000005,2.700000000000003,0,0,0,-2,Muy Débil,Fuerte,0,1,0,0
202501270CLE,2025-01-27 12:00:00+00:00,CLE,DET,48,W,-3,-1,-2,122.02,112.55,61.6,65.0,8.4,50.2,11.6,48,L,-1,-2,-1,112.3,113.14,57.49999999999999,61.2,7.4,51.7,14.1,5-5,6-4,0.8,0.5111111111111111,0.288888888888889,9.719999999999999,0.5900000000000034,10.310000000000002,117.58,112.425,5.155000000000001,4.1000000000000085,2.5,3.799999999999997,1.0,-1.5,0,0,0,-2,Muy Fuerte,Promedio,1,0,0,1
202501270BOS,2025-01-27 12:30:00+00:00,BOS,HOU,49,L,1,-1,1,119.84,110.54,58.699999999999996,61.3,7.7,50.3,10.5,47,W,2,1,2,114.65,109.09,55.00000000000001,53.1,9.1,52.9,11.7,6-4,8-2,0.6956521739130435,0.6818181818181818,0.013833992094861691,5.189999999999998,-1.4500000000000028,3.739999999999995,114.465,112.595,1.8700000000000045,3.6999999999999886,1.1999999999999993,8.199999999999996,-1.3999999999999995,-2.6000000000000014,0,0,0,-1,Muy Fuerte,Muy Fuerte,0,0,1,0
202501270BRK,2025-01-27 12:30:00+00:00,BKN,SAC,49,L,-6,-10,-3,108.62,116.52,56.10000000000001,66.4,7.5,48.5,14.3,47,W,-2,7,-3,116.23,114.24,58.099999999999994,61.6,8.0,50.6,11.5,1-9,7-3,0.30434782608695654,0.5111111111111111,-0.20676328502415453,-7.609999999999999,-2.280000000000001,-9.89,111.43,116.375,-4.944999999999993,-1.9999999999999858,-2.8000000000000007,4.800000000000004,-0.5,-2.1000000000000014,-1,0,-1,-4,Muy Débil,Promedio,0,1,0,0
202501270MIA,2025-01-27 12:30:00+00:00,MIA,ORL,45,W,1,-1,1,112.9,112.43,57.49999999999999,66.2,8.5,49.0,12.4,49,L,1,1,-3,107.7,108.37,54.400000000000006,62.2,9.5,50.2,13.6,5-5,3-7,0.5,0.5106382978723404,-0.010638297872340385,5.200000000000003,-4.060000000000002,1.1400000000000006,110.635,110.065,0.5700000000000074,3.099999999999987,1.1999999999999993,4.0,-1.0,-1.2000000000000028,0,0,0,0,Promedio,Promedio,0,0,1,1
202501270NYK,2025-01-27 12:30:00+00:00,NYK,MEM,49,W,3,2,2,120.48,114.08,60.3,62.7,8.0,51.5,11.9,47,L,6,4,2,118.43,110.17,59.699999999999996,65.6,8.9,52.6,13.8,6-4,8-2,0.6521739130434783,0.6739130434782609,-0.021739130434782594,2.049999999999997,-3.9099999999999966,-1.8599999999999994,115.325,116.255,-0.9299999999999926,0.6000000000000014,1.9000000000000004,-2.8999999999999915,-0.9000000000000004,-1.1000000000000014,0,1,-1,-3,Muy Fuerte,Muy Fuerte,0,0,1,1
202501270TOR,2025-01-27 12:30:00+00:00,TOR,NOP,48,W,3,3,2,111.11,117.29,56.49999999999999,68.9,7.8,50.3,14.0,49,L,-2,3,-2,109.74,118.59,54.7,63.0,9.4,48.2,12.7,5-5,5-5,0.28888888888888886,0.2608695652173913,0.028019323671497565,1.3700000000000045,1.2999999999999972,2.6700000000000017,114.85,113.515,1.3349999999999937,1.79999999999999,-1.3000000000000007,5.900000000000006,-1.6000000000000005,2.0999999999999943,0,0,0,5,Muy Débil,Muy Débil,0,0,1,1
202501270CHI,2025-01-27 13:00:00+00:00,CHI,DEN,48,W,-2,-5,-1,112.53,115.92,58.199999999999996,67.5,7.3,49.3,13.0,48,L,-1,2,-1,118.89,114.42,60.3,68.5,8.3,51.7,12.6,2-8,8-2,0.41304347826086957,0.6222222222222222,-0.20917874396135266,-6.359999999999999,-1.5,-7.859999999999999,113.475,117.405,-3.930000000000007,-2.1000000000000014,-0.40000000000000036,-1.0,-1.0000000000000009,-2.4000000000000057,0,0,0,-1,Débil,Fuerte,0,1,0,1
202501270MIN,2025-01-27 13:00:00+00:00,MIN,ATL,48,W,2,1,1,113.69,111.09,58.5,63.5,8.1,50.4,14.0,46,L,-4,-3,-1,111.84,114.22,56.8,69.3,10.0,50.2,13.6,6-4,4-6,0.5333333333333333,0.4888888888888889,0.04444444444444445,1.8499999999999943,3.1299999999999955,4.97999999999999,113.955,111.465,2.489999999999995,1.7000000000000028,-0.40000000000000036,-5.799999999999997,-1.9000000000000004,0.19999999999999574,0,0,0,6,Promedio,Promedio,0,0,1,1
202501270DAL,2025-01-27 13:30:00+00:00,DAL,WAS,47,W,-1,-2,1,115.92,112.97,58.699999999999996,59.5,8.2,50.1,12.8,47,L,-13,-5,-20,105.57,119.73,54.2,63.1,7.7,47.4,13.8,4-6,0-10,0.5217391304347826,0.13636363636363635,0.38537549407114624,10.350000000000009,6.760000000000005,17.110000000000014,117.825,109.27,8.555000000000007,4.499999999999993,1.0,-3.6000000000000014,0.4999999999999991,2.700000000000003,0,-1,1,12,Promedio,Muy Débil,1,0,0,1
202501270UTA,2025-01-27 14:00:00+00:00,UTA,MIL,46,L,-5,-1,-5,111.87,119.17,57.4,63.0,6.9,51.6,15.6,46,W,-1,6,-2,114.42,110.88,59.4,60.2,7.4,49.9,12.7,2-8,8-2,0.23255813953488372,0.5909090909090909,-0.35835095137420725,-2.549999999999997,-8.290000000000006,-10.840000000000003,111.375,116.795,-5.420000000000002,-2.0,-2.9000000000000004,2.799999999999997,-0.5,1.7000000000000028,0,0,0,-4,Muy Débil,Fuerte,0,1,0,0
202501270PHO,2025-01-27 14:30:00+00:00,PHX,LAC,47,W,2,4,1,115.55,116.44,59.3,67.6,7.7,48.8,12.7,48,L,2,2,1,111.47,108.21,57.599999999999994,60.0,9.8,51.2,14.5,7-3,6-4,0.5227272727272727,0.5777777777777777,-0.055050505050505016,4.079999999999998,-8.230000000000004,-4.150000000000006,111.88,113.955,-2.075000000000003,1.7000000000000028,1.8000000000000007,7.599999999999994,-2.1000000000000005,-2.4000000000000057,0,0,0,0,Promedio,Fuerte,0,0,1,1
202501280ATL,2025-01-28 12:30:00+00:00,ATL,HOU,47,L,-5,-3,-2,111.4,113.91,56.699999999999996,69.4,10.0,50.2,13.8,48,W,3,1,3,114.8,109.31,55.00000000000001,53.5,9.1,52.8,11.6,4-6,8-2,0.4782608695652174,0.6888888888888889,-0.21062801932367148,-3.3999999999999915,-4.599999999999994,-7.999999999999986,110.355,114.35499999999999,-3.999999999999986,1.6999999999999886,-2.200000000000001,15.900000000000006,0.9000000000000004,-2.5999999999999943,0,0,0,-8,Promedio,Muy Fuerte,0,1,0,0
202501280PHI,2025-01-28 12:30:00+00:00,PHI,LAL,47,W,2,1,1,110.94,115.46,56.39999999999999,57.9,9.6,46.8,12.6,47,L,4,4,2,114.21,115.25,58.3,64.7,7.7,48.7,12.2,3-7,6-4,0.38636363636363635,0.5909090909090909,-0.20454545454545459,-3.269999999999996,-0.20999999999999375,-3.4799999999999898,113.095,114.835,-1.7399999999999949,-1.9000000000000057,-0.40000000000000036,-6.800000000000004,1.8999999999999995,-1.9000000000000057,0,0,0,-2,Débil,Fuerte,0,1,0,1
202501280GSW,2025-01-28 15:00:00+00:00,GSW,UTA,47,W,-1,-1,-1,112.32,112.56,55.60000000000001,69.6,8.7,50.7,12.5,47,L,-6,-2,-5,111.84,119.31,57.3,63.1,6.9,51.6,15.4,4-6,1-9,0.4888888888888889,0.22727272727272727,0.26161616161616164,0.47999999999998977,6.75,7.22999999999999,115.815,112.2,3.614999999999995,-1.6999999999999886,2.9000000000000004,6.499999999999993,1.799999999999999,-0.8999999999999986,0,-1,1,5,Promedio,Muy Débil,1,0,0,1
202501280POR,2025-01-28 15:00:00+00:00,POR,MIL,49,W,-1,-1,3,109.59,116.85,55.300000000000004,58.0,8.1,49.3,14.2,47,L,1,6,1,114.67,110.87,59.599999999999994,60.3,7.3,49.9,12.7,4-6,8-2,0.3695652173913043,0.6,-0.23043478260869565,-5.079999999999998,-5.97999999999999,-11.059999999999988,110.23,115.75999999999999,-5.529999999999987,-4.29999999999999,-1.5,-2.299999999999997,0.7999999999999998,-0.6000000000000014,0,0,0,-2,Débil,Fuerte,0,1,0,1
202501290CHO,2025-01-29 12:00:00+00:00,CHA,BKN,46,L,-1,-1,-1,109.07,113.89,54.50000000000001,61.9,8.4,50.9,13.8,50,W,-7,-11,-3,108.5,116.56,56.00000000000001,66.4,7.6,48.5,14.3,5-5,1-9,0.27906976744186046,0.2978723404255319,-0.01880257298367144,0.5699999999999932,2.6700000000000017,3.239999999999995,112.815,111.195,1.6200000000000045,-1.5,0.5,-4.500000000000007,0.8000000000000007,2.3999999999999986,0,-1,1,6,Muy Débil,Muy Débil,0,0,1,0
202501290IND,2025-01-29 12:00:00+00:00,IND,DET,48,W,1,-1,6,115.65,114.73,59.099999999999994,65.8,8.4,48.5,12.3,49,L,-2,-2,-2,111.92,113.17,57.199999999999996,61.2,7.4,51.5,14.0,8-2,5-5,0.5555555555555556,0.5,0.05555555555555558,3.730000000000004,-1.5600000000000023,2.1700000000000017,114.41,113.325,1.0849999999999937,1.8999999999999986,1.6999999999999993,4.599999999999994,1.0,-3.0,0,0,0,3,Fuerte,Promedio,0,0,1,1
202501290WAS,2025-01-29 12:00:00+00:00,WAS,TOR,48,L,-14,-5,-21,105.64,119.98,54.1,62.9,7.6,47.4,13.7,49,W,4,4,2,110.98,116.85,56.39999999999999,69.0,7.8,50.4,13.9,0-10,6-4,0.13333333333333333,0.30434782608695654,-0.1710144927536232,-5.340000000000003,-3.1300000000000097,-8.470000000000013,111.245,115.48,-4.234999999999999,-2.29999999999999,0.20000000000000107,-6.100000000000001,-0.20000000000000018,-3.0,-1,0,-1,-18,Muy Débil,Muy Débil,0,0,0,0
202501290BOS,2025-01-29 12:30:00+00:00,BOS,CHI,50,W,-1,-2,1,119.83,110.76,58.8,61.1,7.6,50.3,10.5,49,L,1,1,-1,112.77,115.92,58.3,67.6,7.3,49.3,13.1,5-5,3-7,0.6808510638297872,0.425531914893617,0.2553191489361702,7.060000000000002,5.159999999999997,12.219999999999999,117.875,111.765,6.109999999999999,0.5,2.5999999999999996,-6.499999999999993,0.2999999999999998,1.0,0,0,0,-2,Muy Fuerte,Débil,1,0,0,1
202501290MIA,2025-01-29 12:30:00+00:00,MIA,CLE,46,L,2,1,1,112.9,112.31,57.599999999999994,66.3,8.4,49.0,12.4,49,W,1,1,-2,121.87,112.16,61.5,65.1,8.3,50.3,11.6,5-5,5-5,0.5111111111111111,0.8043478260869565,-0.29323671497584547,-8.969999999999999,-0.15000000000000568,-9.120000000000005,112.53,117.09,-4.560000000000002,-3.9000000000000057,-0.8000000000000007,1.2000000000000028,0.09999999999999964,-1.2999999999999972,0,0,0,1,Promedio,Muy Fuerte,0,1,0,0
202501290NYK,2025-01-29 12:30:00+00:00,NYK,DEN,50,W,4,3,2,120.83,113.81,60.3,62.6,8.2,51.5,11.9,49,L,-2,2,-2,118.83,114.63,60.199999999999996,68.5,8.4,51.6,12.6,7-3,7-3,0.6595744680851063,0.6086956521739131,0.050878815911193254,2.0,0.8199999999999932,2.819999999999993,117.72999999999999,116.32,1.4099999999999966,0.10000000000000142,0.6999999999999993,-5.899999999999999,-0.20000000000000107,-0.10000000000000142,0,0,0,6,Muy Fuerte,Fuerte,0,0,1,1
202501290PHI,2025-01-29 12:30:00+00:00,PHI,SAC,48,W,3,2,1,111.16,115.25,56.39999999999999,57.7,9.7,46.9,12.5,48,L,1,7,1,116.28,114.0,58.199999999999996,61.8,8.0,50.7,11.6,3-7,7-3,0.4,0.5217391304347826,-0.12173913043478257,-5.1200000000000045,-1.25,-6.3700000000000045,112.58,115.765,-3.1850000000000023,-1.8000000000000043,-0.9000000000000004,-4.099999999999994,1.6999999999999993,-3.8000000000000043,0,0,0,2,Débil,Promedio,0,0,0,1
202501290NOP,2025-01-29 13:00:00+00:00,NOP,DAL,50,L,-3,3,-3,109.47,118.31,54.6,62.8,9.4,48.1,12.6,48,W,1,1,1,116.23,112.87,58.8,59.9,8.1,50.1,12.8,5-5,4-6,0.2553191489361702,0.5319148936170213,-0.2765957446808511,-6.760000000000005,-5.439999999999998,-12.200000000000003,111.17,117.27000000000001,-6.1000000000000085,-4.199999999999996,0.20000000000000107,2.8999999999999986,1.3000000000000007,-2.0,0,0,0,-4,Muy Débil,Promedio,0,1,0,0
202501290SAS,2025-01-29 13:00:00+00:00,SAS,LAC,46,L,-1,-4,1,112.74,114.17,57.099999999999994,70.5,7.5,50.2,13.1,49,W,-1,2,-1,111.57,108.42,57.699999999999996,59.9,9.9,51.3,14.5,3-7,6-4,0.46511627906976744,0.5652173913043478,-0.10010111223458035,1.1700000000000017,-5.75,-4.579999999999998,110.58,112.87,-2.2900000000000063,-0.6000000000000014,1.4000000000000004,10.600000000000001,-2.4000000000000004,-1.0999999999999943,0,0,0,0,Promedio,Fuerte,0,0,0,0
202501290PHO,2025-01-29 14:00:00+00:00,PHX,MIN,48,L,3,5,1,115.6,116.43,59.3,67.4,7.8,48.8,12.7,49,W,3,2,1,113.39,110.67,58.3,63.2,8.2,50.4,14.1,8-2,6-4,0.5333333333333333,0.5434782608695652,-0.010144927536231862,2.2099999999999937,-5.760000000000005,-3.5500000000000114,113.13499999999999,114.91,-1.7750000000000057,1.0,1.4000000000000004,4.200000000000003,-0.39999999999999947,-1.6000000000000014,0,0,0,0,Promedio,Promedio,0,0,1,0
202501290GSW,2025-01-29 15:00:00+00:00,GSW,OKC,48,W,1,1,-1,112.49,112.48,55.50000000000001,69.8,8.7,50.8,12.4,48,L,1,-1,1,116.37,104.79,57.9,59.7,11.3,48.2,10.7,5-5,7-3,0.5,0.8043478260869565,-0.30434782608695654,-3.8800000000000097,-7.689999999999998,-11.570000000000007,108.64,114.42500000000001,-5.785000000000011,-2.3999999999999915,-1.700000000000001,10.099999999999994,-2.6000000000000014,2.5999999999999943,0,0,0,0,Promedio,Muy Fuerte,0,1,0,1
202501300CLE,2025-01-30 12:00:00+00:00,CLE,ATL,50,W,2,1,1,122.09,112.15,61.5,64.9,8.4,50.5,11.4,48,L,-6,-4,-2,111.04,113.58,56.49999999999999,69.0,10.0,50.2,13.8,5-5,3-7,0.8085106382978723,0.46808510638297873,0.34042553191489355,11.049999999999997,1.4299999999999926,12.47999999999999,117.83500000000001,111.595,6.240000000000009,5.000000000000007,2.4000000000000004,-4.099999999999994,-1.5999999999999996,0.29999999999999716,0,-1,1,8,Muy Fuerte,Promedio,1,0,0,1
202501300WAS,2025-01-30 12:00:00+00:00,WAS,LAL,49,L,-15,-6,-21,105.14,119.7,54.0,62.8,7.6,47.6,13.9,48,W,-1,4,-1,114.03,115.37,58.4,64.7,7.7,48.7,12.4,0-10,6-4,0.13043478260869565,0.5777777777777777,-0.44734299516908205,-8.89,-4.329999999999998,-13.219999999999999,110.255,116.86500000000001,-6.610000000000014,-4.399999999999999,-1.5,-1.9000000000000057,-0.10000000000000053,-1.1000000000000014,-1,0,-1,-14,Muy Débil,Fuerte,0,1,0,0
202501300UTA,2025-01-30 14:00:00+00:00,UTA,MIN,48,L,-7,-2,-6,111.78,119.34,57.3,63.4,6.9,51.4,15.4,50,W,4,2,2,113.62,110.78,58.599999999999994,63.2,8.2,50.3,14.1,1-9,6-4,0.2222222222222222,0.5531914893617021,-0.33096926713947994,-1.8400000000000034,-8.560000000000002,-10.400000000000006,111.28,116.48,-5.200000000000003,-1.2999999999999972,-1.3000000000000007,0.19999999999999574,-1.299999999999999,1.1000000000000014,-1,0,-1,-11,Muy Débil,Fuerte,0,1,0,0
202501300MEM,2025-01-30 14:30:00+00:00,MEM,HOU,48,W,-1,4,-1,118.07,110.74,59.599999999999994,65.3,8.8,52.5,14.0,49,L,4,1,4,114.44,108.99,55.00000000000001,53.5,9.1,52.8,11.8,7-3,8-2,0.6595744680851063,0.6956521739130435,-0.03607770582793712,3.6299999999999955,-1.75,1.8799999999999955,113.53,112.59,0.9399999999999977,4.599999999999987,-2.1999999999999993,11.799999999999997,-0.29999999999999893,-0.29999999999999716,0,0,0,-5,Muy Fuerte,Muy Fuerte,0,0,1,1
202501300POR,2025-01-30 15:00:00+00:00,POR,ORL,50,W,1,1,3,110.03,116.84,55.400000000000006,58.0,8.0,49.5,14.2,50,L,-1,1,-4,107.69,108.46,54.400000000000006,62.4,9.5,50.3,13.5,5-5,2-8,0.3829787234042553,0.5,-0.11702127659574468,2.3400000000000034,-8.38000000000001,-6.040000000000006,109.245,112.265,-3.019999999999996,1.0,-0.6999999999999993,-4.399999999999999,-1.5,-0.7999999999999972,0,0,0,2,Débil,Promedio,0,0,0,1
202501310DET,2025-01-31 12:00:00+00:00,DET,DAL,50,W,-3,-2,-3,112.01,113.53,57.3,61.2,7.4,51.6,14.0,49,L,2,1,2,116.58,113.27,59.0,59.9,8.1,50.3,12.8,4-6,4-6,0.48936170212765956,0.5416666666666666,-0.05230496453900707,-4.569999999999993,-0.2600000000000051,-4.829999999999998,112.64,115.055,-2.4150000000000063,-1.7000000000000028,-1.1999999999999993,1.3000000000000043,-0.6999999999999993,1.3000000000000043,0,0,0,-5,Promedio,Promedio,0,0,1,1
202501310CHO,2025-01-31 12:00:00+00:00,CHA,LAC,47,L,-2,-2,-1,108.68,113.91,54.300000000000004,61.9,8.3,51.1,13.9,50,W,1,2,1,111.95,108.62,57.8,59.8,9.8,51.6,14.5,5-5,7-3,0.2727272727272727,0.574468085106383,-0.3017408123791103,-3.269999999999996,-5.289999999999992,-8.559999999999988,108.65,112.93,-4.280000000000001,-3.499999999999993,0.5999999999999996,2.1000000000000014,-1.5,-0.5,0,0,0,-3,Muy Débil,Fuerte,0,1,0,0
202501310TOR,2025-01-31 12:30:00+00:00,TOR,CHI,50,L,5,4,3,110.9,116.13,56.39999999999999,69.1,7.9,50.3,13.9,50,W,-1,1,-2,112.5,116.05,58.099999999999994,67.8,7.2,49.4,13.1,7-3,2-8,0.3191489361702128,0.4166666666666667,-0.0975177304964539,-1.5999999999999943,-0.0799999999999983,-1.6799999999999926,113.475,114.315,-0.8400000000000034,-1.7000000000000028,-0.8000000000000007,1.2999999999999972,0.7000000000000002,0.8999999999999986,0,0,0,6,Muy Débil,Débil,0,0,1,0
