game_id,date,home_team,visitor_team,home_game_number,home_result,home_streak,home_offensive_rating,home_defensive_rating,home_ts_percent,home_assist_percent,home_steal_percent,home_rebound_percent,home_turnover_percent,visitor_game_number,visitor_result,visitor_streak,visitor_offensive_rating,visitor_defensive_rating,visitor_ts_percent,visitor_assist_percent,visitor_steal_percent,visitor_rebound_percent,visitor_turnover_percent
202501270UTA,2025-01-27T14:00:00Z,UTA,MIL,46,L,6L,111.87,119.17,0.574,63.0,6.9,51.6,15.6,46,W,1W,114.42,110.88,0.594,60.2,7.4,49.9,12.7
202501270PHO,2025-01-27T14:30:00Z,PHX,LAC,47,W,3W,115.55,116.44,0.593,67.6,7.7,48.8,12.7,48,L,1L,111.47,108.21,0.576,60.0,9.8,51.2,14.5
202501280ATL,2025-01-28T12:30:00Z,ATL,HOU,47,L,6L,111.4,113.91,0.567,69.4,10.0,50.2,13.8,48,W,4W,114.8,109.31,0.55,53.5,9.1,52.8,11.6
202501280PHI,2025-01-28T12:30:00Z,PHI,LAL,47,W,3W,110.94,115.46,0.564,57.9,9.6,46.8,12.6,47,L,1L,114.21,115.25,0.583,64.7,7.7,48.7,12.2
202501280GSW,2025-01-28T15:00:00Z,GSW,UTA,47,W,1W,112.32,112.56,0.556,69.6,8.7,50.7,12.5,47,L,7L,111.84,119.31,0.573,63.1,6.9,51.6,15.4
202501280POR,2025-01-28T15:00:00Z,POR,MIL,49,W,1W,109.59,116.85,0.553,58.0,8.1,49.3,14.2,47,L,1L,114.67,110.87,0.596,60.3,7.3,49.9,12.7
202501290CHO,2025-01-29T12:00:00Z,CHA,BKN,46,L,2L,109.07,113.89,0.545,61.9,8.4,50.9,13.8,50,W,1W,108.5,116.56,0.56,66.4,7.6,48.5,14.3
202501290IND,2025-01-29T12:00:00Z,IND,DET,48,W,2W,115.65,114.73,0.591,65.8,8.4,48.5,12.3,49,L,3L,111.92,113.17,0.572,61.2,7.4,51.5,14.0
202501290WAS,2025-01-29T12:00:00Z,WAS,TOR,48,L,15L,105.64,119.98,0.541,62.9,7.6,47.4,13.7,49,W,5W,110.98,116.85,0.564,69.0,7.8,50.4,13.9
202501290BOS,2025-01-29T12:30:00Z,BOS,CHI,50,W,1W,119.83,110.76,0.588,61.1,7.6,50.3,10.5,49,L,1L,112.77,115.92,0.583,67.6,7.3,49.3,13.1
202501290MIA,2025-01-29T12:30:00Z,MIA,CLE,46,L,1L,112.9,112.31,0.576,66.3,8.4,49.0,12.4,49,W,2W,121.87,112.16,0.615,65.1,8.3,50.3,11.6
202501290NYK,2025-01-29T12:30:00Z,NYK,DEN,50,W,5W,120.83,113.81,0.603,62.6,8.2,51.5,11.9,49,L,3L,118.83,114.63,0.602,68.5,8.4,51.6,12.6
202501290PHI,2025-01-29T12:30:00Z,PHI,SAC,48,W,4W,111.16,115.25,0.564,57.7,9.7,46.9,12.5,48,L,1L,116.28,114.0,0.582,61.8,8.0,50.7,11.6
202501290NOP,2025-01-29T13:00:00Z,NOP,DAL,50,L,4L,109.47,118.31,0.546,62.8,9.4,48.1,12.6,48,W,2W,116.23,112.87,0.588,59.9,8.1,50.1,12.8
202501290SAS,2025-01-29T13:00:00Z,SAS,LAC,46,L,2L,112.74,114.17,0.571,70.5,7.5,50.2,13.1,49,W,1W,111.57,108.42,0.577,59.9,9.9,51.3,14.5
202501290PHO,2025-01-29T14:00:00Z,PHX,MIN,48,L,1L,115.6,116.43,0.593,67.4,7.8,48.8,12.7,49,W,4W,113.39,110.67,0.583,63.2,8.2,50.4,14.1
202501290GSW,2025-01-29T15:00:00Z,GSW,OKC,48,W,2W,112.49,112.48,0.555,69.8,8.7,50.8,12.4,48,L,1L,116.37,104.79,0.579,59.7,11.3,48.2,10.7
202501300CLE,2025-01-30T12:00:00Z,CLE,ATL,50,W,3W,122.09,112.15,0.615,64.9,8.4,50.5,11.4,48,L,7L,111.04,113.58,0.565,69.0,10.0,50.2,13.8
202501300WAS,2025-01-30T12:00:00Z,WAS,LAL,49,L,16L,105.14,119.7,0.54,62.8,7.6,47.6,13.9,48,W,1W,114.03,115.37,0.584,64.7,7.7,48.7,12.4
202501300UTA,2025-01-30T14:00:00Z,UTA,MIN,48,L,8L,111.78,119.34,0.573,63.4,6.9,51.4,15.4,50,W,5W,113.62,110.78,0.586,63.2,8.2,50.3,14.1
202501300MEM,2025-01-30T14:30:00Z,MEM,HOU,48,W,1W,118.07,110.74,0.596,65.3,8.8,52.5,14.0,49,L,1L,114.44,108.99,0.55,53.5,9.1,52.8,11.8
202501300POR,2025-01-30T15:00:00Z,POR,ORL,50,W,2W,110.03,116.84,0.554,58.0,8.0,49.5,14.2,50,L,2L,107.69,108.46,0.544,62.4,9.5,50.3,13.5
202501310DET,2025-01-31T12:00:00Z,DET,DAL,50,W,1W,112.01,113.53,0.573,61.2,7.4,51.6,14.0,49,L,1L,116.58,113.27,0.59,59.9,8.1,50.3,12.8
202501310CHO,2025-01-31T12:00:00Z,CHA,LAC,47,L,3L,108.68,113.91,0.543,61.9,8.3,51.1,13.9,50,W,2W,111.95,108.62,0.578,59.8,9.8,51.6,14.5
202501310TOR,2025-01-31T12:30:00Z,TOR,CHI,50,L,1L,110.9,116.13,0.564,69.1,7.9,50.3,13.9,50,W,1W,112.5,116.05,0.581,67.8,7.2,49.4,13.1
202501310PHI,2025-01-31T12:30:00Z,PHI,DEN,49,L,1L,111.46,115.17,0.566,57.9,9.7,46.9,12.5,50,W,1W,118.76,114.87,0.602,68.2,8.2,51.7,12.6
202501310SAS,2025-01-31T13:00:00Z,SAS,MIL,47,W,1W,112.85,114.52,0.572,70.3,7.6,49.8,13.0,48,L,2L,114.71,111.29,0.595,60.3,7.4,49.7,12.6
202501310NOP,2025-01-31T13:00:00Z,NOP,BOS,51,L,5L,109.94,118.61,0.548,62.8,9.5,48.0,12.5,51,W,2W,119.88,110.54,0.588,61.5,7.6,50.3,10.5
202501310GSW,2025-01-31T15:00:00Z,GSW,PHX,49,L,1L,112.54,112.39,0.557,69.9,8.7,50.6,12.4,49,W,1W,115.61,116.6,0.594,67.4,7.8,48.9,12.8
202502010UTA,2025-02-01T10:00:00Z,UTA,ORL,49,W,1W,111.9,119.87,0.575,63.2,6.8,51.1,15.4,51,L,3L,107.51,108.92,0.543,62.0,9.5,50.2,13.6
202502010IND,2025-02-01T10:00:00Z,IND,ATL,49,W,3W,115.96,114.76,0.594,65.7,8.3,48.4,12.3,49,L,8L,111.12,114.06,0.565,69.0,10.0,50.0,13.7
202502010CHO,2025-02-01T12:00:00Z,CHA,DEN,48,L,4L,108.66,113.96,0.542,61.5,8.4,51.0,13.8,51,W,2W,119.21,115.34,0.605,68.3,8.2,51.8,12.7
202502010HOU,2025-02-01T13:00:00Z,HOU,BKN,50,L,2L,114.59,109.27,0.55,53.4,9.1,52.8,11.7,51,W,2W,108.64,116.04,0.56,66.4,7.7,48.4,14.2
202502010OKC,2025-02-01T13:00:00Z,OKC,SAC,49,W,1W,116.19,105.0,0.577,59.5,11.2,48.4,10.7,49,L,2L,116.17,114.24,0.581,62.3,7.9,50.8,11.6
202502010MIN,2025-02-01T13:00:00Z,MIN,WAS,51,L,1L,114.25,110.93,0.589,63.5,8.2,50.6,14.1,50,W,1W,104.92,119.96,0.538,62.8,7.5,47.5,13.9
202502010SAS,2025-02-01T13:30:00Z,SAS,MIA,48,L,1L,113.49,114.55,0.573,70.4,7.6,49.9,12.8,47,W,1W,112.87,112.75,0.576,66.4,8.4,48.9,12.4
202502010NYK,2025-02-01T13:30:00Z,NYK,LAL,51,L,1L,120.94,113.84,0.603,62.7,8.2,51.3,11.7,49,W,2W,114.43,114.92,0.586,64.7,7.7,48.9,12.4
202502010POR,2025-02-01T15:00:00Z,POR,PHX,51,W,3W,110.47,116.47,0.556,58.0,8.0,49.5,14.2,50,L,1L,115.8,116.26,0.595,67.7,7.8,48.9,12.8
202502020DET,2025-02-02T08:00:00Z,DET,CHI,51,W,2W,112.24,113.4,0.572,60.7,7.5,51.5,13.8,51,L,1L,112.7,115.86,0.582,67.9,7.2,49.5,13.0
202502020TOR,2025-02-02T08:30:00Z,TOR,LAC,51,W,1W,110.8,116.26,0.563,69.1,7.8,50.2,13.8,51,L,1L,112.03,108.6,0.579,59.7,9.8,51.6,14.5
202502020CLE,2025-02-02T08:30:00Z,CLE,DAL,51,W,4W,122.39,112.2,0.616,64.9,8.4,50.6,11.4,50,L,2L,116.39,113.47,0.588,59.7,8.0,50.3,12.9
202502020PHI,2025-02-02T11:00:00Z,PHI,BOS,50,L,2L,112.01,115.7,0.569,57.9,9.7,46.8,12.5,52,W,3W,119.75,110.57,0.589,61.8,7.7,50.1,10.5
202502020MIL,2025-02-02T13:30:00Z,MIL,MEM,49,L,3L,114.74,111.94,0.594,60.2,7.3,49.6,12.5,49,W,2W,118.16,110.96,0.595,64.9,8.8,52.4,13.9
202502030DET,2025-02-03T12:00:00Z,DET,ATL,52,L,1L,112.41,113.39,0.572,60.9,7.6,51.5,13.7,50,W,1W,111.34,114.32,0.566,69.0,9.9,50.0,13.7
202502030CHO,2025-02-03T12:00:00Z,CHA,WAS,49,L,5L,108.6,113.85,0.541,61.8,8.3,51.1,13.7,51,W,2W,104.9,119.59,0.539,62.9,7.5,47.5,13.9
202502030NYK,2025-02-03T12:30:00Z,NYK,HOU,52,W,1W,120.77,114.15,0.602,63.0,8.2,51.4,11.7,51,L,3L,114.4,109.46,0.549,53.3,9.0,52.7,11.7
202502030OKC,2025-02-03T13:00:00Z,OKC,MIL,50,W,2W,116.6,104.98,0.578,59.6,11.1,48.7,10.7,50,L,4L,114.77,112.29,0.594,60.4,7.3,49.4,12.5
202502030MIN,2025-02-03T13:00:00Z,MIN,SAC,52,L,2L,114.0,110.79,0.587,63.8,8.2,50.6,14.1,50,W,1W,115.92,114.69,0.579,62.3,7.9,50.5,11.5
202502030MEM,2025-02-03T13:00:00Z,MEM,SAS,50,W,3W,118.38,111.07,0.595,65.1,8.8,52.6,13.8,49,L,2L,113.34,114.42,0.572,70.4,7.6,49.9,12.8
202502030UTA,2025-02-03T14:00:00Z,UTA,IND,50,L,1L,111.93,119.43,0.575,63.2,6.8,51.2,15.4,50,W,4W,116.19,114.91,0.595,65.8,8.3,48.4,12.3
202502030DEN,2025-02-03T14:00:00Z,DEN,NOP,52,W,3W,119.0,115.14,0.604,68.3,8.2,51.7,12.6,52,L,6L,109.98,118.51,0.549,62.2,9.4,48.2,12.6
202502030POR,2025-02-03T15:00:00Z,POR,PHX,52,W,4W,110.81,116.3,0.557,57.9,8.1,49.6,14.1,51,L,2L,115.64,116.49,0.595,67.5,7.7,48.8,12.9
202502030GSW,2025-02-03T15:00:00Z,GSW,ORL,50,W,1W,112.3,112.64,0.555,70.0,8.7,50.6,12.4,52,L,4L,107.35,109.01,0.542,62.0,9.5,50.1,13.4
202502040PHI,2025-02-04T12:00:00Z,PHI,DAL,51,W,1W,112.12,115.91,0.569,57.8,9.7,47.0,12.4,51,L,3L,115.97,113.93,0.586,59.6,8.0,50.2,12.8
202502040TOR,2025-02-04T12:30:00Z,TOR,NYK,52,L,1L,111.07,116.26,0.564,69.1,7.8,50.2,13.7,53,W,2W,120.75,114.15,0.601,62.7,8.2,51.2,11.7
202502040CLE,2025-02-04T12:30:00Z,CLE,BOS,52,L,1L,122.68,111.86,0.618,65.0,8.3,50.7,11.4,53,W,4W,119.87,110.7,0.59,62.2,7.6,50.0,10.5
202502040BRK,2025-02-04T12:30:00Z,BKN,HOU,52,W,3W,108.84,115.83,0.56,66.2,7.6,48.4,14.1,52,L,4L,114.39,109.67,0.549,53.4,9.0,52.8,11.7
202502040CHI,2025-02-04T13:00:00Z,CHI,MIA,52,W,1W,112.71,115.95,0.583,67.9,7.2,49.5,13.1,48,L,1L,112.78,112.62,0.576,66.5,8.3,48.9,12.5
202502040POR,2025-02-04T15:00:00Z,POR,IND,53,W,5W,111.03,116.37,0.558,58.2,8.0,49.7,14.0,51,L,1L,116.06,114.79,0.594,66.0,8.4,48.2,12.2
202502040LAC,2025-02-04T15:00:00Z,LAC,LAL,52,L,2L,112.11,108.9,0.578,59.6,9.7,51.5,14.4,50,W,3W,114.73,114.88,0.588,64.5,7.7,48.8,12.4
202502050DET,2025-02-05T12:00:00Z,DET,CLE,53,L,2L,112.68,113.68,0.574,61.1,7.6,51.5,13.7,53,W,1W,122.34,111.89,0.616,64.7,8.3,50.6,11.4
202502050CHO,2025-02-05T12:00:00Z,CHA,MIL,50,L,6L,108.71,114.06,0.542,61.9,8.3,51.0,13.6,51,W,1W,114.32,112.46,0.592,60.6,7.3,49.2,12.5
202502050ATL,2025-02-05T12:00:00Z,ATL,SAS,51,L,1L,111.66,114.55,0.568,68.9,9.9,50.0,13.6,50,W,1W,113.01,114.44,0.571,70.5,7.6,49.9,12.9
202502050TOR,2025-02-05T12:30:00Z,TOR,MEM,53,L,2L,111.3,116.51,0.566,69.0,7.8,50.1,13.7,51,W,4W,118.32,110.8,0.595,65.1,8.9,52.5,13.8
202502050PHI,2025-02-05T12:30:00Z,PHI,MIA,52,L,1L,112.39,116.06,0.57,58.3,9.6,46.9,12.4,49,W,1W,112.96,112.99,0.576,66.6,8.2,49.0,12.4
202502050BRK,2025-02-05T12:30:00Z,BKN,WAS,53,L,1L,108.81,115.62,0.56,66.2,7.7,48.4,14.1,52,W,3W,105.29,119.47,0.539,63.0,7.5,47.7,13.8
202502050MIN,2025-02-05T13:00:00Z,MIN,CHI,53,W,1W,114.09,110.99,0.587,63.8,8.2,50.5,13.9,53,L,1L,113.05,116.06,0.584,68.0,7.1,49.5,13.0
202502050UTA,2025-02-05T14:00:00Z,UTA,GSW,51,W,1W,111.87,119.23,0.574,63.6,6.8,51.4,15.4,51,L,1L,112.24,112.47,0.555,70.0,8.7,50.5,12.4
202502050DEN,2025-02-05T14:00:00Z,DEN,NOP,53,W,4W,119.37,115.32,0.604,68.2,8.2,51.7,12.5,53,L,7L,110.26,118.89,0.549,62.4,9.4,48.2,12.5
202502050OKC,2025-02-05T14:30:00Z,OKC,PHX,51,W,3W,116.69,104.73,0.579,59.5,11.1,49.0,10.8,52,L,3L,115.73,116.59,0.595,67.5,7.8,48.8,12.9
202502050SAC,2025-02-05T15:00:00Z,SAC,ORL,51,L,1L,116.02,114.77,0.579,62.0,7.9,50.6,11.4,53,W,1W,107.29,109.03,0.541,61.8,9.5,50.2,13.4
202502060BOS,2025-02-06T12:30:00Z,BOS,DAL,54,L,1L,119.74,110.61,0.589,62.2,7.7,50.0,10.5,52,W,1W,116.12,114.15,0.586,59.6,8.0,50.3,12.8
202502060MIN,2025-02-06T13:00:00Z,MIN,HOU,54,W,2W,114.48,111.05,0.587,63.8,8.1,50.7,13.8,53,L,5L,114.21,109.63,0.548,53.6,8.9,52.8,11.8
202502060DEN,2025-02-06T14:00:00Z,DEN,ORL,54,W,5W,119.8,115.35,0.606,68.2,8.2,51.8,12.4,54,L,1L,107.88,109.19,0.543,61.8,9.5,50.2,13.3
202502060POR,2025-02-06T15:00:00Z,POR,SAC,54,W,6W,111.16,115.92,0.558,58.2,8.1,49.8,14.1,52,L,2L,116.05,115.23,0.579,61.9,7.9,50.6,11.6
202502060LAL,2025-02-06T15:00:00Z,LAL,GSW,51,W,4W,115.03,114.62,0.59,64.7,7.7,49.0,12.4,52,L,2L,112.47,112.75,0.556,70.1,8.7,50.5,12.3
202502060LAC,2025-02-06T15:30:00Z,LAC,IND,53,L,3L,111.92,109.3,0.577,60.1,9.7,51.3,14.3,52,W,1W,115.59,114.84,0.592,66.2,8.4,48.1,12.3
202502070WAS,2025-02-07T12:00:00Z,WAS,CLE,53,L,1L,105.8,119.33,0.542,63.6,7.4,47.7,13.9,54,W,2W,122.19,111.88,0.616,64.8,8.2,50.6,11.5
202502070CHO,2025-02-07T12:00:00Z,CHA,SAS,51,W,1W,108.75,114.22,0.541,61.8,8.2,50.9,13.5,51,L,1L,113.11,114.49,0.572,70.5,7.8,49.8,12.8
202502070DET,2025-02-07T12:30:00Z,DET,PHI,54,W,1W,112.66,113.7,0.573,61.0,7.7,51.5,13.6,53,L,2L,112.23,115.97,0.568,58.3,9.7,46.8,12.2
202502070BRK,2025-02-07T12:30:00Z,BKN,MIA,54,W,1W,108.88,115.92,0.56,66.4,7.7,48.4,14.0,50,L,1L,112.93,112.81,0.577,66.5,8.1,49.1,12.6
202502070ATL,2025-02-07T12:30:00Z,ATL,MIL,52,W,1W,111.77,114.61,0.57,68.9,9.8,50.0,13.7,52,L,1L,114.46,112.42,0.593,60.6,7.3,49.2,12.5
202502070OKC,2025-02-07T13:00:00Z,OKC,TOR,52,W,4W,117.13,104.8,0.58,59.2,11.1,49.1,10.7,54,L,3L,111.26,116.99,0.565,69.0,7.9,49.8,13.6
202502070PHO,2025-02-07T15:00:00Z,PHX,UTA,53,W,1W,115.58,117.04,0.596,67.6,7.7,48.7,13.0,52,L,1L,112.16,119.31,0.575,63.6,6.7,51.5,15.3
202502080DAL,2025-02-08T08:00:00Z,DAL,HOU,53,W,2W,116.42,114.35,0.587,59.8,8.0,50.3,12.7,54,L,6L,114.33,110.11,0.549,53.8,9.0,52.6,11.8
202502080LAL,2025-02-08T09:00:00Z,LAL,IND,52,W,5W,115.05,114.49,0.591,64.7,7.7,49.1,12.5,53,L,1L,115.65,114.78,0.592,66.3,8.5,48.1,12.2
202502080WAS,2025-02-08T12:00:00Z,WAS,ATL,54,L,2L,106.16,119.61,0.543,63.4,7.5,47.7,13.8,53,W,2W,111.83,114.53,0.57,68.8,9.7,50.1,13.6
202502080ORL,2025-02-08T12:00:00Z,ORL,SAS,55,W,1W,107.59,109.3,0.542,61.9,9.5,50.0,13.3,52,L,2L,113.33,114.7,0.571,70.3,7.8,49.7,12.7
202502080MIN,2025-02-08T13:00:00Z,MIN,POR,55,W,3W,114.86,111.22,0.587,63.6,8.1,50.8,13.8,55,L,1L,111.17,115.72,0.558,58.3,8.0,49.8,14.0
202502080MEM,2025-02-08T13:00:00Z,MEM,OKC,52,L,1L,118.76,110.77,0.596,64.8,8.9,52.8,13.8,53,W,5W,117.33,104.99,0.58,59.3,11.1,49.2,10.7
202502080CHI,2025-02-08T13:00:00Z,CHI,GSW,54,L,2L,113.07,116.41,0.584,67.9,7.2,49.3,13.0,53,W,1W,112.39,112.82,0.555,70.1,8.6,50.4,12.2
202502080NYK,2025-02-08T13:30:00Z,NYK,BOS,54,L,1L,120.92,114.32,0.601,62.6,8.2,51.3,11.7,55,W,1W,119.83,111.01,0.589,62.3,7.6,50.1,10.5
202502080PHO,2025-02-08T14:00:00Z,PHX,DEN,54,L,1L,115.8,117.08,0.596,67.6,7.7,48.6,12.9,55,W,6W,119.71,114.92,0.606,68.3,8.2,51.9,12.5
202502080SAC,2025-02-08T15:00:00Z,SAC,NOP,53,W,1W,115.84,115.16,0.578,61.8,7.9,50.6,11.5,54,L,8L,110.39,119.33,0.55,62.4,9.3,48.0,12.5
202502080LAC,2025-02-08T15:30:00Z,LAC,UTA,54,W,1W,111.91,109.48,0.577,60.2,9.6,51.3,14.3,53,L,2L,112.3,119.46,0.574,63.5,6.7,51.6,15.2
202502090DET,2025-02-09T06:00:00Z,DET,CHA,55,W,2W,112.95,113.71,0.573,61.3,7.7,51.6,13.6,52,L,1L,109.08,114.41,0.542,62.0,8.1,51.1,13.4
202502090MIL,2025-02-09T07:00:00Z,MIL,PHI,53,W,1W,114.38,112.48,0.592,60.8,7.3,49.2,12.4,54,L,3L,112.27,116.2,0.569,58.4,9.7,46.7,12.2
202502090HOU,2025-02-09T07:00:00Z,HOU,TOR,55,W,1W,114.35,110.44,0.547,53.8,8.9,52.6,11.7,55,L,4L,111.33,117.19,0.564,69.2,7.9,49.8,13.6
202502100WAS,2025-02-10T12:00:00Z,WAS,SAS,55,L,3L,106.15,119.61,0.543,63.4,7.4,47.9,13.9,53,W,1W,113.38,114.74,0.573,70.2,7.8,49.5,12.7
202502100ORL,2025-02-10T12:00:00Z,ORL,ATL,56,L,1L,107.76,109.42,0.543,61.6,9.5,50.2,13.3,54,W,3W,111.97,114.36,0.57,69.0,9.6,50.0,13.6
202502100CLE,2025-02-10T12:00:00Z,CLE,MIN,55,W,3W,122.42,112.11,0.617,64.8,8.3,50.7,11.5,56,L,1L,114.87,111.0,0.587,63.4,8.1,50.8,13.8
202502100MIA,2025-02-10T12:30:00Z,MIA,BOS,51,L,2L,112.51,112.74,0.574,66.6,8.2,49.0,12.6,56,W,2W,120.2,111.01,0.591,62.0,7.5,50.3,10.5
202502100BRK,2025-02-10T12:30:00Z,BKN,CHA,55,W,2W,108.89,115.46,0.559,65.9,7.7,48.6,14.0,53,L,2L,109.14,114.59,0.543,62.2,8.1,50.9,13.4
202502100OKC,2025-02-10T13:00:00Z,OKC,NOP,54,W,6W,117.54,105.18,0.58,59.4,11.0,49.3,10.6,55,L,9L,110.33,119.19,0.55,62.4,9.3,48.0,12.5
202502100MIL,2025-02-10T13:00:00Z,MIL,GSW,54,L,1L,114.72,112.7,0.592,60.8,7.3,49.3,12.4,54,W,2W,112.8,112.81,0.557,70.2,8.6,50.5,12.3
202502100DAL,2025-02-10T13:30:00Z,DAL,SAC,54,L,1L,116.62,114.37,0.587,59.7,7.9,50.2,12.6,54,W,2W,115.76,115.01,0.578,61.7,7.9,50.7,11.6
202502100DEN,2025-02-10T14:00:00Z,DEN,POR,56,W,7W,119.99,114.93,0.606,68.2,8.2,52.0,12.4,56,L,2L,110.94,115.71,0.557,58.1,8.1,49.9,14.0
202502100LAL,2025-02-10T15:30:00Z,LAL,UTA,53,W,6W,115.23,114.55,0.592,64.7,7.7,49.2,12.5,54,L,3L,112.27,119.69,0.575,63.6,6.7,51.6,15.2
202502110PHI,2025-02-11T12:00:00Z,PHI,TOR,55,L,4L,112.5,116.5,0.571,58.4,9.6,46.6,12.3,56,W,1W,110.87,116.75,0.562,69.0,7.8,49.7,13.5
202502110IND,2025-02-11T12:30:00Z,IND,NYK,54,L,2L,115.68,114.96,0.591,66.4,8.5,48.1,12.2,55,W,1W,120.72,114.8,0.6,62.3,8.2,51.1,11.7
202502110CHI,2025-02-11T13:00:00Z,CHI,DET,55,L,3L,113.06,116.74,0.585,67.9,7.2,49.1,13.0,56,W,3W,113.14,113.68,0.573,61.4,7.8,51.7,13.5
202502110PHO,2025-02-11T15:00:00Z,PHX,MEM,55,L,2L,115.79,117.42,0.594,67.6,7.6,48.5,12.8,53,W,1W,118.69,111.11,0.595,64.7,8.8,52.6,13.8
202502120WAS,2025-02-12T12:00:00Z,WAS,IND,56,L,4L,106.41,119.8,0.544,63.3,7.4,47.9,13.8,55,W,1W,115.66,115.2,0.591,66.6,8.5,48.0,12.1
202502120ORL,2025-02-12T12:00:00Z,ORL,CHA,57,W,1W,107.77,109.51,0.544,61.5,9.5,50.1,13.4,54,L,3L,108.88,114.39,0.542,62.1,8.1,50.8,13.5
202502120BOS,2025-02-12T12:00:00Z,BOS,SAS,57,W,3W,120.08,110.69,0.591,62.0,7.5,50.3,10.5,54,L,1L,113.69,114.84,0.575,70.1,7.9,49.6,12.7
202502120TOR,2025-02-12T12:30:00Z,TOR,CLE,57,L,1L,110.79,116.51,0.562,68.9,7.8,49.8,13.6,56,W,4W,122.49,111.99,0.617,64.7,8.3,50.8,11.6
202502120NYK,2025-02-12T12:30:00Z,NYK,ATL,56,W,2W,120.85,114.8,0.6,62.5,8.2,51.2,11.7,55,L,1L,112.02,114.25,0.571,69.1,9.7,50.0,13.6
202502120BRK,2025-02-12T12:30:00Z,BKN,PHI,56,W,3W,108.81,115.1,0.558,65.9,7.8,48.7,14.0,56,L,5L,112.34,116.32,0.569,58.4,9.6,46.6,12.3
202502120OKC,2025-02-12T13:00:00Z,OKC,MIA,55,W,7W,117.86,105.07,0.581,59.4,11.1,49.4,10.6,52,L,3L,112.15,112.76,0.571,66.6,8.0,49.0,12.4
202502120NOP,2025-02-12T13:00:00Z,NOP,SAC,56,L,10L,110.12,119.48,0.55,62.2,9.2,48.0,12.6,55,W,3W,115.77,115.02,0.579,61.6,7.8,50.9,11.7
202502120MIN,2025-02-12T13:00:00Z,MIN,MIL,57,L,2L,114.7,111.29,0.586,63.1,8.1,50.7,13.8,55,W,1W,114.61,112.89,0.592,60.6,7.2,49.2,12.5
202502120CHI,2025-02-12T13:00:00Z,CHI,DET,56,L,4L,112.56,116.86,0.582,67.9,7.2,49.0,13.0,57,W,4W,113.33,113.17,0.575,61.4,7.8,51.8,13.5
202502120HOU,2025-02-12T13:30:00Z,HOU,PHX,56,W,2W,113.97,110.0,0.546,53.8,8.9,52.7,11.7,56,L,3L,115.66,117.38,0.593,67.9,7.6,48.4,12.7
202502120UTA,2025-02-12T14:00:00Z,UTA,LAL,55,W,1W,112.26,119.89,0.575,63.8,6.7,51.5,15.2,54,L,1L,115.53,114.49,0.593,64.5,7.8,49.3,12.5
202502120DEN,2025-02-12T14:00:00Z,DEN,POR,57,W,8W,120.41,114.92,0.608,68.3,8.2,52.1,12.4,57,L,3L,111.01,116.21,0.557,58.2,8.0,49.8,14.0
202502120DAL,2025-02-12T14:30:00Z,DAL,GSW,55,W,1W,116.6,114.4,0.588,59.8,8.0,50.0,12.6,55,L,1L,112.99,112.74,0.557,70.1,8.8,50.6,12.2
202502120LAC,2025-02-12T15:30:00Z,LAC,MEM,55,W,2W,112.28,109.51,0.579,60.4,9.6,51.3,14.3,54,L,1L,118.62,111.07,0.594,64.4,8.8,52.7,13.7
202502130NOP,2025-02-13T13:00:00Z,NOP,SAC,57,W,1W,110.23,119.56,0.55,62.2,9.2,47.9,12.5,56,L,1L,115.93,115.03,0.579,61.7,7.7,50.9,11.7
202502130HOU,2025-02-13T13:00:00Z,HOU,GSW,57,L,1L,114.09,110.04,0.546,54.1,8.9,52.7,11.7,56,W,1W,112.93,112.76,0.556,70.1,8.8,50.7,12.2
202502130MIN,2025-02-13T13:30:00Z,MIN,OKC,58,W,1W,114.4,111.08,0.584,63.2,8.0,50.8,13.7,56,L,1L,117.91,105.09,0.582,59.2,11.1,49.3,10.6
202502130DAL,2025-02-13T13:30:00Z,DAL,MIA,56,W,2W,116.56,114.32,0.588,59.5,8.0,49.9,12.6,53,L,4L,112.03,112.91,0.571,66.6,8.0,49.0,12.5
202502130UTA,2025-02-13T14:00:00Z,UTA,LAC,56,L,1L,112.58,119.85,0.576,63.8,6.7,51.5,15.2,56,W,3W,112.45,109.48,0.579,60.4,9.7,51.3,14.3
202502190LAL,2025-02-19T15:00:00Z,LAL,CHA,55,L,2L,115.57,114.78,0.593,64.7,7.7,49.3,12.4,55,W,1W,108.57,114.31,0.541,62.1,8.0,50.7,13.4
202502200PHI,2025-02-20T12:00:00Z,PHI,BOS,57,L,6L,112.16,116.15,0.569,58.7,9.7,46.6,12.3,58,W,4W,120.04,110.58,0.591,61.9,7.4,50.5,10.6
202502200IND,2025-02-20T12:00:00Z,IND,MEM,56,W,2W,115.74,115.22,0.591,66.8,8.5,48.0,12.0,55,L,2L,118.43,111.26,0.594,64.2,8.7,52.6,13.8
202502200NYK,2025-02-20T12:30:00Z,NYK,CHI,57,W,3W,120.98,115.03,0.602,62.3,8.1,51.1,11.8,57,L,5L,112.43,116.96,0.581,67.7,7.2,48.9,13.1
202502200BRK,2025-02-20T12:30:00Z,BKN,CLE,57,L,1L,108.78,114.87,0.557,65.8,7.9,48.9,14.0,57,W,5W,122.56,111.84,0.617,64.8,8.3,50.9,11.6
202502200ATL,2025-02-20T12:30:00Z,ATL,ORL,56,L,2L,112.29,114.5,0.572,69.3,9.7,50.1,13.5,58,W,2W,107.8,109.21,0.543,61.5,9.4,50.2,13.3
